year,last_name, first_name,pitcher_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_type_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2022,Graterol, Brusdar,660813,Dodgers,LAD,R,99.4,72,675,4.166666667,0.106666667,FF,4-Seamer,14.4,-12.1,-2.3,-19,8.3,-9,-0.7,-7,0.156862745,0.362745098
2022,Jefferies, Daulton,641726,Athletics,OAK,R,92.4,72,611,3.771604938,0.117839607,FF,4-Seamer,17.2,-15.4,-1.8,-11,10.8,-6.7,4,60,0.213235294,0.924019608
2022,Santana, Dennis,642701,Rangers,TEX,R,97.7,72,991,6.117283951,0.072653885,FF,4-Seamer,13.9,-13.4,-0.6,-4,12.8,-8.7,4.2,48,0.401960784,0.933823529
2022,Koenig, Jared,657649,Athletics,OAK,L,89.4,71,653,4.030864198,0.108728943,FF,4-Seamer,21.1,-17.2,-3.9,-23,4.2,-6.3,-2.1,-34,0.041666667,0.240196078
2022,Thompson, Ryan,657044,Rays,TB,R,91.6,71,679,4.191358025,0.104565538,FF,4-Seamer,26.8,-22.3,-4.5,-20,13.5,-10.8,2.7,25,0.024509804,0.774509804
2022,Castano, Daniel,641447,Marlins,MIA,L,92,70,577,3.561728395,0.121317158,FF,4-Seamer,19.5,-15.5,-4,-26,5.3,-6.5,-1.2,-19,0.034313725,0.31372549
2022,Chacín, Jhoulys,468504,Rockies,COL,R,92.6,70,786,4.851851852,0.089058524,FF,4-Seamer,18.4,-15.3,-3.1,-20,3.1,-6.7,-3.6,-53,0.078431373,0.134803922
2022,Arano, Víctor,644364,Nationals,WSH,R,94.5,66,678,4.185185185,0.097345133,FF,4-Seamer,14.8,-14.6,-0.3,-2,8.5,-7.5,1,14,0.453431373,0.600490196
2022,Garza Jr., Ralph,621248,Rays,TB,R,91.2,65,514,3.172839506,0.126459144,FF,4-Seamer,16.1,-16.7,0.6,4,7.7,-7.5,0.2,2,0.617647059,0.482843137
2022,Wisler, Matt,605538,Rays,TB,R,89.7,64,749,4.62345679,0.085447263,FF,4-Seamer,17.1,-17,-0.1,0,10.1,-6,4,67,0.487745098,0.924019608
2022,Rodríguez, Joely,570257,Mets,NYM,L,92.8,57,842,5.197530864,0.067695962,FF,4-Seamer,20.2,-16.1,-4.1,-26,12,-8.2,3.7,45,0.031862745,0.884803922
2022,Danish, Tyler,641501,Red Sox,BOS,R,91.2,50,664,4.098765432,0.075301205,FF,4-Seamer,24.9,-19,-5.8,-31,13.2,-9.7,3.5,37,0.007352941,0.857843137
2022,Castillo, Diego,650895,Mariners,SEA,R,95.7,47,843,5.203703704,0.055753262,FF,4-Seamer,18.9,-14.4,-4.5,-31,11.9,-8.4,3.6,42,0.024509804,0.867647059
2022,Bleier, Richard,542947,Marlins,MIA,L,90.7,44,768,4.740740741,0.057291667,FF,4-Seamer,21.2,-16.5,-4.7,-28,7.1,-6.5,0.7,11,0.022058824,0.534313725
