year,last_name, first_name,pitcher_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_type_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2022,Wacha, Michael,608379,Red Sox,BOS,R,88.8,336,1949,12.0308642,0.172396101,FC,Cutter,23.4,-26.6,3.1,12,1.2,2.9,-1.8,-60,0.843283582,0.23880597
2022,Blackburn, Paul,621112,Athletics,OAK,R,87.2,335,1762,10.87654321,0.190124858,FC,Cutter,30.8,-28.2,-2.6,-9,6,3,3.1,104,0.171641791,0.932835821
2022,Sánchez, Aníbal,434671,Nationals,WSH,R,87.3,330,1232,7.604938272,0.267857143,FC,Cutter,23.5,-28.1,4.6,16,0.2,2.9,-2.7,-92,0.955223881,0.119402985
2022,Oller, Adam,670124,Athletics,OAK,R,89.5,321,1294,7.987654321,0.248068006,FC,Cutter,24.2,-25.7,1.5,6,1.3,2,-3.4,-165,0.73880597,0.059701493
2022,Greinke, Zack,425844,Royals,KC,R,85.8,316,2272,14.02469136,0.139084507,FC,Cutter,30.9,-30.2,-0.7,-2,6.7,3.7,2.9,79,0.402985075,0.925373134
2022,Valdez, Framber,664285,Astros,HOU,L,83,311,3018,18.62962963,0.103048376,FC,Cutter,45,-35,-10,-29,3.7,4,-0.4,-9,0.007462687,0.47761194
2022,Taillon, Jameson,592791,Yankees,NYY,R,90.7,310,2805,17.31481481,0.110516934,FC,Cutter,20.7,-24.6,4,16,2.9,2.2,0.7,33,0.902985075,0.679104478
2022,Martinez, Nick,607259,Padres,SD,R,88.6,305,1720,10.61728395,0.177325581,FC,Cutter,26.9,-26.5,-0.4,-2,1.7,2.3,-0.6,-26,0.470149254,0.432835821
2022,Armstrong, Shawn,542888,Rays,TB,R,92.3,302,1047,6.462962963,0.288443171,FC,Cutter,23.9,-22.6,-1.2,-5,4.7,2,2.7,132,0.335820896,0.902985075
2022,Dunning, Dane,641540,Rangers,TEX,R,87.1,302,2548,15.72839506,0.118524333,FC,Cutter,26.6,-28.6,2,7,1,2.6,-1.7,-64,0.78358209,0.246268657
2022,Phelps, David,475479,Blue Jays,TOR,R,89.8,283,1151,7.104938272,0.245873154,FC,Cutter,19.7,-23.9,4.2,18,0.8,1.5,-0.8,-50,0.917910448,0.388059701
2022,Clevinger, Mike,605182,Padres,SD,R,86.6,282,1931,11.91975309,0.146038322,FC,Cutter,31.3,-29.4,-1.8,-6,4.3,2.8,1.4,50,0.253731343,0.768656716
2022,López, Pablo,641154,Marlins,MIA,R,88.7,280,2910,17.96296296,0.096219931,FC,Cutter,28.7,-27,-1.7,-6,2.2,2.4,-0.2,-7,0.276119403,0.507462687
2022,Mahle, Tyler,641816,Twins,MIN,R,85.5,272,2101,12.9691358,0.129462161,FC,Cutter,27,-30.7,3.7,12,1.7,3,-1.3,-43,0.888059701,0.291044776
2022,Underwood Jr., Duane,621249,Pirates,PIT,R,92.4,272,1004,6.197530864,0.270916335,FC,Cutter,25.2,-22.6,-2.6,-12,0.3,2.2,-1.9,-86,0.171641791,0.208955224
2022,Krehbiel, Joey,607216,Orioles,BAL,R,86.4,271,977,6.030864198,0.277379734,FC,Cutter,31.6,-29.5,-2.1,-7,6.6,2.9,3.7,125,0.223880597,0.985074627
2022,Martin, Chris,455119,Dodgers,LAD,R,91.7,271,858,5.296296296,0.315850816,FC,Cutter,26.1,-23.5,-2.5,-11,2.4,2,0.4,21,0.194029851,0.626865672
2022,Morton, Charlie,450203,Braves,ATL,R,88.4,271,2903,17.91975309,0.093351705,FC,Cutter,29.7,-26.6,-3.1,-12,1.8,1.8,0.1,3,0.126865672,0.574626866
2022,Stroman, Marcus,573186,Cubs,CHC,R,89.4,264,2181,13.46296296,0.121045392,FC,Cutter,30.9,-25,-5.9,-24,2.6,0.7,1.9,274,0.029850746,0.813432836
2022,Brazoban, Huascar,623211,Marlins,MIA,R,87.7,264,631,3.895061728,0.418383518,FC,Cutter,29,-27.2,-1.8,-6,0.8,2.2,-3,-136,0.253731343,0.089552239
2022,Buehler, Walker,621111,Dodgers,LAD,R,91.5,259,1046,6.456790123,0.247609943,FC,Cutter,23.4,-23.3,-0.1,-1,4.5,1.8,2.7,148,0.537313433,0.902985075
2022,Gott, Trevor,641627,Brewers,MIL,R,91.5,258,761,4.697530864,0.339027595,FC,Cutter,21.1,-23.3,2.1,9,0.5,0.7,-0.2,-31,0.791044776,0.507462687
2022,Hill, Rich,448179,Red Sox,BOS,L,84.2,257,1990,12.28395062,0.129145729,FC,Cutter,29.6,-32.4,2.9,9,1.9,3.6,-1.7,-46,0.828358209,0.246268657
2022,Kirby, George,669923,Mariners,SEA,R,88.3,255,2092,12.91358025,0.121892925,FC,Cutter,30.2,-27.5,-2.7,-10,3.8,2.5,1.2,48,0.149253731,0.73880597
2022,Phillips, Evan,623465,Dodgers,LAD,R,93.3,248,923,5.697530864,0.268689057,FC,Cutter,22,-20.8,-1.1,-5,1.1,1.7,-0.6,-36,0.358208955,0.432835821
2022,Howard, Spencer,675921,Rangers,TEX,R,84.8,244,692,4.271604938,0.352601156,FC,Cutter,37.7,-31.8,-5.9,-19,5.2,4.2,1,24,0.029850746,0.71641791
2022,Miley, Wade,489119,Cubs,CHC,L,85.1,238,566,3.49382716,0.4204947,FC,Cutter,29.7,-31.3,1.6,5,2.9,4.1,-1.2,-30,0.746268657,0.320895522
2022,Castano, Daniel,641447,Marlins,MIA,L,86.5,236,577,3.561728395,0.409012132,FC,Cutter,30,-29.2,-0.7,-2,0.4,3.5,-3.1,-89,0.402985075,0.067164179
2022,Suárez, Ranger,624133,Phillies,PHI,L,89.7,234,2564,15.82716049,0.091263651,FC,Cutter,26.3,-25.6,-0.7,-3,0,2.1,-2,-99,0.402985075,0.201492537
2022,McCarty, Kirk,668948,Guardians,CLE,L,88.5,231,574,3.543209877,0.402439024,FC,Cutter,25.8,-26.6,0.9,3,2.9,2.3,0.6,26,0.686567164,0.656716418
2022,Ohtani, Shohei,660271,Angels,LAA,R,90.6,228,2629,16.22839506,0.08672499,FC,Cutter,27.6,-24.6,-3,-12,3.6,2.4,1.3,54,0.134328358,0.746268657
2022,Leone, Dominic,608678,Giants,SF,R,91.4,221,826,5.098765432,0.267554479,FC,Cutter,24.7,-23.8,-1,-4,3.5,2,1.5,75,0.373134328,0.776119403
2022,Logue, Zach,656657,Athletics,OAK,L,85.9,219,1022,6.308641975,0.214285714,FC,Cutter,29.1,-28.8,-0.3,-1,1.5,1.4,-2.9,-201,0.507462687,0.104477612
2022,Pagán, Emilio,641941,Twins,MIN,R,85.8,216,1126,6.950617284,0.191829485,FC,Cutter,35.1,-30.2,-4.9,-16,4.4,3,1.3,43,0.052238806,0.746268657
2022,Cole, Gerrit,543037,Yankees,NYY,R,92,208,3274,20.20987654,0.063530849,FC,Cutter,24.4,-22.8,-1.6,-7,0.5,1.8,-1.4,-74,0.28358209,0.28358209
2022,Scherzer, Max,453286,Mets,NYM,R,89.2,203,2167,13.37654321,0.093677896,FC,Cutter,26,-25.8,-0.2,-1,0.3,1.6,-1.3,-81,0.514925373,0.291044776
2022,Montas, Frankie,593423,Yankees,NYY,R,89.5,201,2327,14.36419753,0.08637731,FC,Cutter,27.8,-25.5,-2.3,-9,4,1.9,2.1,107,0.21641791,0.843283582
2022,Nola, Aaron,605400,Phillies,PHI,R,86.8,198,3039,18.75925926,0.065153011,FC,Cutter,29.1,-29.2,0.1,0,0.9,2.5,-1.6,-64,0.574626866,0.268656716
2022,Wick, Rowan,592858,Cubs,CHC,R,93.1,196,1153,7.117283951,0.169991327,FC,Cutter,16.9,-21.3,4.4,21,2.5,2.2,0.2,10,0.940298507,0.589552239
2022,Gilbert, Tyler,656457,D-backs,AZ,L,86.2,196,564,3.481481481,0.34751773,FC,Cutter,26,-29.3,3.3,11,2.5,3.2,-0.7,-22,0.858208955,0.410447761
2022,Bird, Jake,656234,Rockies,COL,R,91.4,187,745,4.598765432,0.251006711,FC,Cutter,24.9,-23.3,-1.6,-7,0.6,0.5,0.1,13,0.28358209,0.574626866
2022,Assad, Javier,665871,Cubs,CHC,R,88.1,186,690,4.259259259,0.269565217,FC,Cutter,28.2,-27.5,-0.7,-3,3.6,2.6,0.9,36,0.402985075,0.701492537
2022,Graterol, Brusdar,660813,Dodgers,LAD,R,95.6,185,675,4.166666667,0.274074074,FC,Cutter,22.3,-19.8,-2.4,-12,0.2,2.3,-2.1,-92,0.208955224,0.186567164
2022,Lorenzen, Michael,547179,Angels,LAA,R,90.4,180,1654,10.20987654,0.108827086,FC,Cutter,24.6,-24.4,-0.2,-1,0,1.3,-1.2,-99,0.514925373,0.320895522
2022,Keuchel, Dallas,572971,Rangers,TEX,L,85.2,178,1165,7.191358025,0.1527897,FC,Cutter,30,-30.9,0.9,3,1.3,3.9,-2.5,-65,0.686567164,0.149253731
2022,Eflin, Zach,621107,Phillies,PHI,R,90,177,1194,7.37037037,0.148241206,FC,Cutter,22.2,-25.5,3.3,13,0.8,2.2,-3.1,-137,0.858208955,0.067164179
2022,Bleier, Richard,542947,Marlins,MIA,L,87.3,176,768,4.740740741,0.229166667,FC,Cutter,29.6,-28.4,-1.2,-4,0.9,3,-2.1,-69,0.335820896,0.186567164
2022,Brogdon, Connor,641401,Phillies,PHI,R,88.3,176,710,4.382716049,0.247887324,FC,Cutter,23.2,-27.5,4.3,16,3.2,2.6,0.5,20,0.925373134,0.641791045
2022,Eovaldi, Nathan,543135,Red Sox,BOS,R,90.6,175,1739,10.7345679,0.100632547,FC,Cutter,22.2,-24.5,2.3,9,1.4,2.1,-0.7,-34,0.805970149,0.410447761
2022,Gray, Sonny,543243,Twins,MIN,R,83.4,171,1872,11.55555556,0.091346154,FC,Cutter,44.8,-34,-10.8,-32,7.5,3.7,3.8,103,0,0.992537313
2022,Newcomb, Sean,656794,Cubs,CHC,L,88.3,171,552,3.407407407,0.309782609,FC,Cutter,30.4,-27.1,-3.3,-12,3.5,2.6,0.9,35,0.119402985,0.701492537
2022,Walker, Taijuan,592836,Mets,NYM,R,88.6,166,2500,15.43209877,0.0664,FC,Cutter,23,-27,4,15,1.5,2.8,-1.2,-45,0.902985075,0.320895522
2022,Raley, Brooks,548384,Rays,TB,L,88,162,846,5.222222222,0.191489362,FC,Cutter,27.9,-26.6,-1.3,-5,3.5,1.9,1.6,86,0.320895522,0.791044776
2022,Elder, Bryce,693821,Braves,ATL,R,90.5,160,873,5.388888889,0.18327606,FC,Cutter,19.3,-24.6,5.3,22,1.6,1.9,-3.5,-186,0.97761194,0.052238806
2022,Gibaut, Ian,664139,Reds,CIN,R,92.4,156,694,4.283950617,0.224783862,FC,Cutter,22.5,-22,-0.4,-2,4.1,2.2,2,90,0.470149254,0.820895522
2022,Stammen, Craig,489334,Padres,SD,R,87.8,155,701,4.327160494,0.221112696,FC,Cutter,27.6,-28,0.4,1,1.4,2.6,-1.2,-46,0.611940299,0.320895522
2022,Trivino, Lou,642152,Yankees,NYY,R,92.3,148,955,5.895061728,0.154973822,FC,Cutter,25.2,-22.7,-2.5,-11,2,2,-3.9,-200,0.194029851,0.037313433
2022,Bush, Matt,456713,Brewers,MIL,R,92.9,145,909,5.611111111,0.159515952,FC,Cutter,22.2,-21.7,-0.5,-2,2.2,1.5,0.7,48,0.447761194,0.679104478
2022,Wantz, Andrew,681806,Angels,LAA,R,87.9,137,831,5.12962963,0.164861613,FC,Cutter,31.7,-27.4,-4.3,-16,6.2,2.7,3.5,130,0.074626866,0.970149254
2022,Davies, Zach,605200,D-backs,AZ,R,87.6,134,2292,14.14814815,0.058464223,FC,Cutter,22.4,-27.3,4.9,18,4.8,2.1,-7,-325,0.970149254,0
2022,Jefferies, Daulton,641726,Athletics,OAK,R,89.6,124,611,3.771604938,0.20294599,FC,Cutter,23.4,-25.4,2.1,8,2.8,1.9,-4.7,-249,0.791044776,0.029850746
2022,Winckowski, Josh,670174,Red Sox,BOS,R,88.6,123,1194,7.37037037,0.103015075,FC,Cutter,29.4,-26.8,-2.6,-10,3.9,2.6,1.3,50,0.171641791,0.746268657
2022,Wentz, Joey,666214,Tigers,DET,L,83.4,121,555,3.425925926,0.218018018,FC,Cutter,34.7,-34.3,-0.4,-1,1.7,4.3,-2.6,-61,0.470149254,0.134328358
2022,Severino, Luis,622663,Yankees,NYY,R,90.4,118,1639,10.11728395,0.071995119,FC,Cutter,28.9,-24.8,-4.1,-17,4.9,2.1,2.8,132,0.097014925,0.917910448
2022,Ragans, Cole,666142,Rangers,TEX,L,88.5,116,706,4.358024691,0.164305949,FC,Cutter,27.5,-27.1,-0.5,-2,0.9,2.9,-3.8,-132,0.447761194,0.044776119
2022,Blach, Ty,621389,Rockies,COL,L,85,114,674,4.160493827,0.169139466,FC,Cutter,33,-31.5,-1.5,-5,0.1,2.7,-2.8,-102,0.305970149,0.111940299
2022,Smeltzer, Devin,656970,Twins,MIN,L,84.8,109,1129,6.969135802,0.096545616,FC,Cutter,29.3,-31,1.7,5,2.3,3.1,-0.8,-25,0.76119403,0.388059701
2022,Price, David,456034,Dodgers,LAD,L,87.9,106,596,3.679012346,0.177852349,FC,Cutter,27.7,-27.2,-0.5,-2,0,2.5,-2.5,-100,0.447761194,0.149253731
2022,Leiter Jr., Mark,643410,Cubs,CHC,R,87.3,106,1086,6.703703704,0.097605893,FC,Cutter,29.9,-28.4,-1.6,-5,3.1,2.7,0.4,14,0.28358209,0.626865672
2022,Fleming, Josh,676596,Rays,TB,L,84.3,101,662,4.086419753,0.152567976,FC,Cutter,32.7,-32.3,-0.4,-1,0.8,3.5,-2.7,-77,0.470149254,0.119402985
2022,Koenig, Jared,657649,Athletics,OAK,L,82.9,100,653,4.030864198,0.153139357,FC,Cutter,35.5,-34.9,-0.7,-2,4.2,4.6,-0.3,-8,0.402985075,0.5
2022,Kikuchi, Yusei,579328,Blue Jays,TOR,L,91.1,99,1843,11.37654321,0.053716766,FC,Cutter,21.9,-23.9,1.9,8,0.3,2.1,-2.3,-113,0.776119403,0.179104478
2022,Sampson, Adrian,592716,Cubs,CHC,R,84.9,89,1694,10.45679012,0.052538371,FC,Cutter,37.7,-31.2,-6.5,-21,3.3,3.3,-0.1,-2,0.014925373,0.544776119
2022,Anderson, Chase,502624,Reds,CIN,R,90.2,89,493,3.043209877,0.180527383,FC,Cutter,18,-24.9,6.9,28,0.9,1.8,-0.9,-50,1,0.373134328
2022,Mayers, Mike,594577,Angels,LAA,R,88.3,74,890,5.49382716,0.083146067,FC,Cutter,27.5,-26.5,-1,-4,1.8,1.8,-0.1,-3,0.373134328,0.544776119
2022,Suarez, Robert,663158,Padres,SD,R,93.6,70,801,4.944444444,0.087390762,FC,Cutter,20.6,-21.1,0.4,2,0.8,2.7,-1.9,-70,0.611940299,0.208955224
2022,King, John,667463,Rangers,TEX,L,86.7,61,749,4.62345679,0.081441923,FC,Cutter,32.8,-28.4,-4.4,-16,0.5,2.2,-1.7,-78,0.067164179,0.246268657
2022,Wesneski, Hayden,669713,Cubs,CHC,R,88.7,61,495,3.055555556,0.123232323,FC,Cutter,29,-26.8,-2.1,-8,4,2.4,1.6,65,0.223880597,0.791044776
2022,McCullers Jr., Lance,621121,Astros,HOU,R,88.3,59,759,4.685185185,0.07773386,FC,Cutter,29.8,-26.2,-3.6,-14,3.8,1.4,2.5,176,0.104477612,0.880597015
2022,Ottavino, Adam,493603,Mets,NYM,R,87.8,55,1057,6.524691358,0.052034059,FC,Cutter,29.4,-27.9,-1.5,-6,3.4,2.5,1,40,0.305970149,0.71641791
2022,Garza Jr., Ralph,621248,Rays,TB,R,89.4,51,514,3.172839506,0.09922179,FC,Cutter,19.3,-25.8,6.6,25,1.1,2,-3.1,-155,0.985074627,0.067164179
2022,Hill, Tim,657612,Padres,SD,L,88.9,50,745,4.598765432,0.067114094,FC,Cutter,29.2,-29.1,0,0,8,-8,0,0,0.552238806,0.567164179
2022,Leclerc, José,600917,Rangers,TEX,R,89.2,47,782,4.827160494,0.060102302,FC,Cutter,30.8,-25,-5.8,-23,5.1,1.6,3.5,228,0.044776119,0.970149254
2022,Sands, Cole,663485,Twins,MIN,R,84.3,45,603,3.722222222,0.074626866,FC,Cutter,35,-31.6,-3.4,-11,2.9,2.1,0.8,40,0.111940299,0.694029851
2022,Thompson, Zack,668868,Cardinals,STL,L,88.1,35,575,3.549382716,0.060869565,FC,Cutter,29.5,-27.6,-1.8,-7,0.8,2.8,-1.9,-70,0.253731343,0.208955224
